	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
20958	20958	7	2	hangman	prapinated	company	10	7
20959	20959	11	2	kaczmarczyk	deverst	mala	7	4
20960	20960	6	1	bohdan	transpactive	hord	12	4
20961	20961	11	1	hawrylyshyn	obsettle	ailand	8	6
20962	20962	7	2	rimando	pressure	horto	8	5
20963	20963	8	1	unveiled	harders	managa	7	6
20964	20964	7	1	pertuan	bengaria	mang	8	4
20965	20965	6	1	negara	garges	slate	6	5
20966	20966	6	2	lowrey	sencess	thrawit	7	7
20967	20967	3	1	dso	corner	strance	6	7
20968	20968	6	1	slavka	memager	feel	7	4
20969	20969	6	1	kohout	estal	docal	5	5
20970	20970	2	1	rr	bits	posted	4	6
20971	20971	5	1	lyrae	atack	consolities	5	11
20972	20972	10	1	buckethead	calade	survive	6	7
20973	20973	8	2	teenager	connocator	contains	10	8
20974	20974	4	2	galt	rescrested	promical	10	8
20975	20975	4	1	ophl	prograted	arthoride	9	9
20976	20976	9	1	linguists	sarin	wark	5	4
20977	20977	5	1	gozma	hoit	cament	4	6
20978	20978	11	1	interfering	michant	depers	7	6
20979	20979	8	1	naruhito	propess	destature	7	9
20980	20980	8	1	ribaldry	consprosition	conternal	13	9
20981	20981	7	1	violets	certuna	pressive	7	8
20982	20982	3	1	sax	protem	baria	6	5
20983	20983	7	1	redoing	colouses	paring	8	6
20984	20984	8	6	chainsaw	scown	thean	5	5
20985	20985	7	1	outlaws	defreet	briting	7	7
20986	20986	4	2	gunn	chancell	fails	8	5
20987	20987	10	1	integrates	constructions	band	13	4
20988	20988	10	2	microsofts	brancess	mand	8	4
20989	20989	13	2	functionality	ecoming	considule	7	9
20990	20990	7	1	dynamic	faticles	conservation	8	12
20991	20991	4	1	mito	dectration	transument	10	10
20992	20992	9	1	hollyhock	destator	pullish	8	7
20993	20993	13	1	suseenthirans	bengthed	tear	8	4
20994	20994	7	1	pandiya	sallorist	shane	9	5
20995	20995	5	1	naadu	faral	hendina	5	7
20996	20996	7	1	karthik	chappis	comburing	7	9
20997	20997	9	1	subbarajs	pressicate	colonder	10	8
20998	20998	8	4	gangster	stenation	pertances	9	9
20999	20999	5	1	gangs	reacaded	slake	8	5
21000	21000	11	1	jigarthanda	protorton	michest	9	7
21001	21001	4	1	raju	atchant	auther	7	6
21002	21002	8	1	murugans	transcaped	comenal	10	7
21003	21003	7	1	mockery	extering	transport	8	9
21004	21004	4	1	iihf	guita	relard	5	6
21005	21005	8	3	appealed	dustration	temper	10	6
21006	21006	11	2	arbitration	marnal	contertined	6	11
21007	21007	12	1	springfields	ellegators	pear	10	4
21008	21008	11	1	subramaniam	shranster	partand	9	7
21009	21009	7	1	junichi	aral	bucked	4	6
21010	21010	6	2	masuda	permorts	consuruation	8	12
21011	21011	7	1	taozhou	stransuated	popens	11	6
21012	21012	8	1	tingxing	pretern	chorse	7	6
21013	21013	12	5	commentators	communian	beat	9	4
21014	21014	5	1	swell	archer	air	6	3
21015	21015	7	1	favored	per	discordinal	3	11
21016	21016	8	3	autonomy	feetly	consection	6	10
21017	21017	6	3	scotty	contrustic	consection	10	10
21018	21018	7	2	scrotum	munding	concertor	7	9
21019	21019	9	1	hammurabi	hisported	frings	9	6
21020	21020	10	1	prescribes	florway	theres	7	6
21021	21021	9	2	justified	provarize	consere	9	7
21022	21022	6	1	plunge	consentation	branch	12	6
21023	21023	7	4	stained	partiel	breaking	7	8
21024	21024	10	5	decoration	erit	braking	4	7
21025	21025	4	3	lola	alcomperian	partiales	11	9
21026	21026	5	2	roars	adestant	contration	8	10
21027	21027	12	1	skullasaurus	medalia	dreams	7	6
21028	21028	7	2	plagued	branco	alt	6	3
21029	21029	6	3	noises	praction	born	8	4
21030	21030	5	1	poohs	construte	point	9	5
21031	21031	8	3	growling	creamed	extable	7	7
21032	21032	5	3	temne	laba	denect	4	6
21033	21033	6	2	salted	aperities	alboro	9	6
21034	21034	4	1	jeep	parthicles	many	10	4
21035	21035	8	1	variants	accustrated	servan	11	6
21036	21036	9	3	attackers	propara	found	7	5
21037	21037	10	1	barlavento	compactions	sene	11	4
21038	21038	8	1	windward	adumate	weat	7	4
21039	21039	9	1	sotavento	repurment	lood	9	4
21040	21040	7	2	leeward	somena	whereed	6	7
21041	21041	7	1	junkers	coninstation	corp	12	4
21042	21042	6	2	jarvis	controid	paket	8	5
21043	21043	5	3	pinch	concreading	programmed	11	10
21044	21044	8	2	targeted	bama	feature	4	7
21045	21045	10	3	dependency	barbeth	chast	7	5
21046	21046	11	1	mystopholes	epear	constort	5	8
21047	21047	8	1	eyebrows	returns	carional	7	8
21048	21048	12	3	disabilities	appropen	contrains	8	9
21049	21049	4	1	pepe	diad	suppere	4	7
21050	21050	5	1	piers	tarks	graph	5	5
21051	21051	8	3	heathrow	concenter	solls	9	5
21052	21052	9	1	fiumicino	processform	polits	11	6
21053	21053	8	1	schiphol	rubs	motation	4	8
21054	21054	7	1	murtala	marchalin	star	9	4
21055	21055	8	1	muhammed	pall	barlin	4	6
21056	21056	7	1	bangkok	breathing	contronal	9	9
21057	21057	6	2	allama	remonded	waters	8	6
21058	21058	5	1	swine	celecous	gred	8	4
21059	21059	9	3	influenza	implorator	breath	10	6
21060	21060	6	1	bouncy	surpopsive	admation	10	8
21061	21061	6	1	fedora	atoll	perguare	5	8
21062	21062	9	1	codenamed	assoriation	sencest	11	7
21063	21063	8	1	tettnang	alabis	momina	6	6
21064	21064	11	1	regrettable	peractor	targes	8	6
21065	21065	4	3	fide	thel	borne	4	5
21066	21066	9	1	aggregate	weleve	product	6	7
21067	21067	14	1	oversimplified	cranting	spreats	8	7
21068	21068	4	1	nona	approvival	aments	10	6
21069	21069	7	1	svolder	procedert	infucting	9	9
21070	21070	3	1	byd	carely	corinch	6	7
21071	21071	5	1	serum	inderator	buirds	9	6
21072	21072	10	1	fibrinogen	hundors	monder	7	6
21073	21073	8	2	clotting	pulling	proversio	7	9
21074	21074	9	1	schreuder	intens	anthip	6	6
21075	21075	8	3	scorsese	simeland	mondres	8	7
21076	21076	7	4	winkler	contrainant	somines	11	7
21077	21077	5	2	sorts	motoration	resterned	10	9
21078	21078	8	1	amhersts	deputted	peasting	8	8
21079	21079	7	2	modeled	prenett	barrow	7	6
21080	21080	7	1	royalty	surped	therriva	6	8
21081	21081	12	1	extravagance	repared	poll	7	4
21082	21082	9	2	abundance	devend	gang	6	4
21083	21083	8	1	entendre	cooler	wish	6	4
21084	21084	5	1	grigg	ailer	tharder	5	7
21085	21085	13	3	vulnerability	anterious	discomperation	9	14
21086	21086	8	2	kourtney	fragis	operally	6	8
21087	21087	7	1	sessile	emecte	anters	6	6
21088	21088	11	1	roleepisode	charlican	discorentabling	9	15
21089	21089	5	1	puffs	complects	teller	9	6
21090	21090	6	1	mizzen	oration	command	7	7
21091	21091	7	1	yomiuri	sufficial	reputle	9	7
21092	21092	5	1	gyude	proparties	polical	10	7
21093	21093	5	1	madtv	consituration	senties	13	7
21094	21094	8	2	chisholm	eleards	commons	7	7
21095	21095	8	3	lawsuits	extrencing	theral	10	6
21096	21096	10	2	bennington	onama	seried	5	6
21097	21097	4	1	sede	reparty	where	7	5
21098	21098	7	1	vacante	prondincing	conterness	11	10
21099	21099	11	1	interregnum	substation	preduction	10	10
21100	21100	6	2	taping	pitches	contress	7	8
21101	21101	10	1	outrageous	sename	depotor	6	7
21102	21102	6	2	gluons	colley	represent	6	9
21103	21103	6	4	fulton	propinces	saphorated	9	10
21104	21104	6	1	thrust	exilited	sociotio	8	8
21105	21105	7	2	impulse	exploring	consective	9	10
21106	21106	2	2	ns	farth	roman	5	5
21107	21107	11	5	alternating	selvers	southers	7	8
21108	21108	6	2	thespa	conninced	mostromet	9	9
21109	21109	7	2	kusatsu	publine	sart	7	4
21110	21110	6	1	kasdan	parlanic	banner	8	6
21111	21111	5	2	duffy	wander	suffer	6	6
21112	21112	5	1	frill	fullera	alaband	7	7
21113	21113	10	3	roledirect	resurcing	survey	9	6
21114	21114	9	3	coworkers	possilation	frear	11	5
21115	21115	12	3	satisfaction	allex	sought	5	6
21116	21116	8	1	wrecking	consumptions	decreations	12	11
21117	21117	7	10	brandon	bothes	charter	6	7
21118	21118	9	1	dickerson	serum	debrect	5	7
21119	21119	7	1	summery	cornal	flue	6	4
21120	21120	5	2	bland	calarican	andamina	9	8
21121	21121	6	1	misses	atheria	commanded	7	9
21122	21122	6	1	chases	sove	social	4	6
21123	21123	8	1	balkline	ramble	apporate	6	8
21124	21124	9	1	balklines	methic	province	6	8
21125	21125	7	2	onshore	flay	range	4	5
21126	21126	7	3	okayama	arredicted	botch	10	5
21127	21127	6	1	yunogo	countropres	arie	11	4
21128	21128	9	1	catchings	foot	adomating	4	9
21129	21129	10	1	transcript	batte	bom	5	3
21130	21130	12	1	guardiancouk	commonges	rego	9	4
21131	21131	10	1	resistenza	defreat	remanys	7	7
21132	21132	8	3	invaders	matterian	graving	9	7
21133	21133	8	1	awaiting	clardina	pressed	8	7
21134	21134	11	3	gingerbread	bitch	parts	5	5
21135	21135	8	1	ostorius	presount	reaction	8	8
21136	21136	9	1	deceangli	ammings	porcine	7	7
21137	21137	6	7	itunes	phessical	resulting	9	9
21138	21138	9	4	blackwell	ecosing	martain	7	7
21139	21139	7	1	tournel	charr	patalle	5	7
21140	21140	5	2	alias	enternight	reseals	10	7
21141	21141	9	2	palpatine	bied	compered	4	8
21142	21142	7	1	alerted	shaek	mala	5	4
21143	21143	6	3	swells	surversity	seets	10	5
21144	21144	6	1	fangio	regulal	supporting	7	10
21145	21145	9	8	festivals	accost	cheasing	6	8
21146	21146	5	1	durga	belless	supported	7	9
21147	21147	4	1	puja	sona	brown	4	5
21148	21148	5	1	makar	descreating	shate	11	5
21149	21149	9	1	sankranti	traphical	storred	9	7
21150	21150	11	1	janmashtami	assilive	presing	8	7
21151	21151	6	9	silent	breate	collers	6	7
21152	21152	12	4	assassinated	teep	consecture	4	10
21153	21153	8	7	onondaga	champse	tenre	7	5
21154	21154	12	1	augustinsson	physicalle	streams	10	7
21155	21155	8	6	spinning	sperman	land	7	4
21156	21156	6	1	wholes	ralin	entronomical	5	12
21157	21157	9	1	anneliese	sourate	perican	7	7
21158	21158	5	1	schuh	scents	feed	6	4
21159	21159	7	1	proxauf	subseas	souther	7	7
21160	21160	5	3	skier	considulated	add	12	3
21161	21161	7	1	walloon	siduality	bards	9	5
21162	21162	6	1	marten	seads	competing	5	9
21163	21163	10	1	heemskerck	artiver	seller	7	6
21164	21164	6	2	mabuse	reproduced	thamper	10	7
21165	21165	6	1	banksy	carlest	auctron	7	7
21166	21166	3	6	mia	estimute	wall	8	4
21167	21167	11	1	goldsteinin	lasses	chance	6	6
21168	21168	12	1	manipulating	writing	comperate	7	9
21169	21169	8	2	reunited	recant	divinish	6	8
21170	21170	5	1	arnor	histance	resurned	8	8
21171	21171	6	1	gondor	commact	polical	7	7
21172	21172	7	1	elessar	calangare	spece	9	5
21173	21173	9	1	telcontar	disepanting	legan	11	5
21174	21174	11	1	descentants	faving	survalent	6	9
21175	21175	12	1	transitioned	appears	redative	7	8
21176	21176	8	2	captains	disourand	bobers	9	6
21177	21177	8	1	aranjuez	termest	prominced	7	9
21178	21178	14	1	jardinparterre	silley	lear	6	4
21179	21179	32	1	fachadaorientalpalaciojpgeastern	prease	arge	6	4
21180	21180	6	2	facade	convitted	toron	9	5
21181	21181	4	1	anta	parally	tenor	7	5
21182	21182	7	1	ohioans	matham	strating	6	8
21183	21183	9	5	strongest	bashed	leaning	6	7
21184	21184	6	4	ortega	barral	lawes	6	5
21185	21185	7	2	staples	marisal	abing	7	5
21186	21186	5	1	indos	apprantic	presure	9	7
21187	21187	6	2	bodily	puris	station	5	7
21188	21188	4	2	keen	runks	matters	5	7
21189	21189	6	2	frugal	branning	signed	8	6
21190	21190	3	1	apt	turnial	gomenal	7	7
21191	21191	6	1	prompt	sammar	bruck	6	5
21192	21192	8	1	watchful	substorman	fururata	10	8
21193	21193	12	6	requirements	disongest	parton	9	6
21194	21194	5	1	kyles	dessure	mone	7	4
21195	21195	8	1	portrays	sumsen	discover	6	8
21196	21196	4	2	jcpm	ennict	sulting	6	7
21197	21197	4	1	crpf	capol	revience	5	8
21198	21198	8	3	attacker	sermate	stature	7	7
21199	21199	3	2	ime	suffecture	agen	10	4
21200	21200	13	1	schmallenberg	arcands	precent	7	7
21201	21201	6	2	aachen	sinted	sure	6	4
21202	21202	10	1	socialists	descramment	complece	11	8
21203	21203	7	1	catesby	thimps	hear	6	4
21204	21204	5	3	alban	rechanism	support	9	7
21205	21205	4	3	eaux	athate	nami	6	4
21206	21206	8	1	lettieri	partishing	company	10	7
21207	21207	5	1	vinni	sharl	callar	5	6
21208	21208	12	3	prostitution	promoten	sourance	8	8
21209	21209	7	1	dewayne	graduatate	prission	10	8
21210	21210	4	1	lund	archats	gother	7	6
21211	21211	7	2	maynard	clawing	feath	7	5
21212	21212	7	1	eziashi	preventially	read	12	4
21213	21213	5	1	krebs	reslar	serbin	6	6
21214	21214	6	1	ovules	antersual	consensed	9	9
21215	21215	11	3	readability	combos	constance	6	9
21216	21216	6	2	sigrid	frandial	recorded	8	8
21217	21217	4	1	kaag	almation	survent	8	7
21218	21218	6	1	jetten	sundrier	anouth	8	6
21219	21219	8	1	pechtold	sperecured	nallers	10	7
21220	21220	8	2	timeless	cargent	mont	7	4
21221	21221	6	2	jingle	reesting	bare	8	4
21222	21222	4	1	fens	comparters	marce	10	5
21223	21223	6	1	lekima	resuarion	micching	9	8
21224	21224	6	1	miyako	dallins	casting	7	7
21225	21225	4	4	jima	caladia	sunny	7	5
21226	21226	6	1	tarama	entrepress	senti	10	5
21227	21227	9	1	opposable	fre	premines	3	8
21228	21228	4	9	wang	storities	persion	9	7
21229	21229	6	3	autism	angsing	decock	7	6
21230	21230	4	1	flaw	hoi	internation	3	11
21231	21231	12	1	preinstalled	deact	termines	5	8
21232	21232	5	3	conwy	benest	sovering	6	8
21233	21233	8	1	macinnis	streathed	conformant	9	10
21234	21234	8	4	sibusiso	anterians	defend	9	6
21235	21235	4	2	moyo	tubles	mathers	6	7
21236	21236	8	4	ultratop	proscessio	disand	10	6
21237	21237	3	2	hst	challian	gened	8	5
21238	21238	7	4	tsunami	resparting	heaten	10	6
21239	21239	6	2	percys	succints	destenced	8	9
21240	21240	8	1	daedalus	susham	cate	6	4
21241	21241	6	1	drouin	fament	react	6	5
21242	21242	7	2	norbert	calla	hampilar	5	8
21243	21243	10	1	schweitzer	notage	traver	6	6
21244	21244	5	2	mummy	freedians	refeat	9	6
21245	21245	9	5	portraits	considuation	aldive	12	6
21246	21246	15	1	implementations	tourbrath	sapters	9	7
21247	21247	6	1	dorsey	interstant	amprove	10	7
21248	21248	8	1	wondered	competicals	thearing	11	8
21249	21249	9	1	softwares	dassion	sighland	7	8
21250	21250	3	1	var	sevene	garadia	6	7
21251	21251	7	1	equinox	gote	ferlind	4	7
21252	21252	10	4	vocational	inventime	indiala	9	7
21253	21253	4	3	tafe	chill	engentation	5	11
21254	21254	4	2	hohe	additeral	burney	9	6
21255	21255	5	2	warte	invence	consur	7	6
21256	21256	6	1	sarika	rage	addominal	4	9
21257	21257	7	2	hostage	looe	belle	4	5
21258	21258	8	3	heavenly	coater	pertineus	6	9
21259	21259	8	1	radiance	mandina	extended	7	8
21260	21260	8	2	smuggled	conconstructed	dressing	14	8
21261	21261	5	1	takai	depuss	belline	6	7
21262	21262	4	12	tend	hulley	participation	6	13
21263	21263	5	2	vinyl	ressives	productions	8	11
21264	21264	2	1	jd	complection	alling	11	6
21265	21265	5	3	dupri	sotors	expended	6	8
21266	21266	9	1	acappella	thalt	straph	5	6
21267	21267	8	2	acapella	favolutial	constance	10	9
21268	21268	8	6	shoulder	cantist	bearth	7	6
21269	21269	8	1	clavicle	bulgarious	airled	10	6
21270	21270	10	1	collarbone	extropers	marky	9	5
21271	21271	7	1	scapula	secordal	reguit	8	6
21272	21272	7	2	humerus	crips	works	5	5
21273	21273	7	1	tendons	confustate	ther	10	4
21274	21274	4	7	dale	ranimated	sollow	9	6
21275	21275	9	2	earnhardt	connerth	herd	8	4
21276	21276	8	1	vanakkam	sittem	auchly	6	6
21277	21277	8	1	thalaiva	tirling	consing	7	7
21278	21278	11	4	brandenburg	contraits	sub	9	3
21279	21279	10	2	contention	carchang	arman	8	5
21280	21280	5	2	shook	geners	suppere	6	7
21281	21281	8	1	archaean	deat	beat	4	4
21282	21282	14	1	bioluminescent	testress	cention	8	7
21283	21283	8	1	pleopods	suppet	prence	6	6
21284	21284	10	1	copulatory	similaria	companary	9	9
21285	21285	5	2	morel	phon	reation	4	7
21286	21286	6	1	cabell	encrussion	dan	10	3
21287	21287	6	3	stamps	elley	turning	5	7
21288	21288	8	2	serpents	resalated	formanian	9	9
21289	21289	8	1	garifuna	trought	mony	7	4
21290	21290	8	1	lowercom	semistration	airt	12	4
21291	21291	9	3	campaigns	contromed	restarion	9	9
21292	21292	6	2	kramer	aped	divorde	4	7
21293	21293	5	1	gemme	subsporent	inverse	10	7
21294	21294	4	2	rani	fice	guay	4	4
21295	21295	10	1	lakshmibai	exmerated	brown	9	5
21296	21296	3	1	rao	reselting	deservent	9	9
21297	21297	13	1	unfortunately	refeet	flu	6	3
21298	21298	8	1	salazars	putlin	mala	6	4
21299	21299	12	4	humanitarian	flandor	ralian	7	6
21300	21300	5	1	toned	laburaber	tasse	9	5
21301	21301	11	1	morgenfurts	finnise	charling	7	8
21302	21302	6	1	achham	duter	greading	5	8
21303	21303	7	1	bajhang	waten	marches	5	7
21304	21304	6	1	bajura	councestral	supprovic	11	9
21305	21305	4	1	doti	daman	proprated	5	9
21306	21306	7	1	kailali	sursey	graduate	6	8
21307	21307	11	1	tourniquets	aussitution	persing	11	7
21308	21308	6	6	wounds	erator	alter	6	5
21309	21309	3	3	ivy	masks	throw	5	5
21310	21310	6	3	occupy	lame	chanicipal	4	10
21311	21311	6	2	forums	hawding	batto	7	5
21312	21312	5	3	raids	ferming	consection	7	10
21313	21313	8	1	leonhard	particianal	marriage	11	8
21314	21314	5	1	euler	additator	guene	9	5
21315	21315	3	2	ala	presective	percement	10	9
21316	21316	8	1	arwahena	everthy	chermest	7	8
21317	21317	8	1	nassaado	consupre	cacking	8	7
21318	21318	7	1	khuldan	perthire	ray	8	3
21319	21319	10	2	townsville	sattemper	resulge	9	7
21320	21320	3	3	yio	archel	hending	6	7
21321	21321	3	5	chu	cassival	monasting	8	9
21322	21322	4	4	kang	virist	ranged	6	6
21323	21323	7	1	seletar	current	selated	7	7
21324	21324	7	1	subzone	sugguest	worth	8	5
21325	21325	9	5	relegated	flush	packs	5	5
21326	21326	5	1	sooty	aurab	contendination	5	14
21327	21327	7	5	scarlet	policing	sumer	8	5
21328	21328	13	1	salesforcecom	comprical	casting	9	7
21329	21329	5	2	heron	andomon	portance	7	8
21330	21330	12	1	legislatures	reignalist	pression	10	8
21331	21331	7	2	barguna	resed	partical	5	8
21332	21332	10	4	constitute	alligation	consurant	10	9
21333	21333	9	1	swillings	conterport	secreas	10	7
21334	21334	9	2	exchequer	samistand	beater	9	6
21335	21335	10	2	churchills	chester	marchall	7	8
21336	21336	12	2	compensation	benn	martically	4	10
21337	21337	11	1	inferiority	aitated	stands	7	6
21338	21338	6	1	dagmar	devension	baction	9	7
21339	21339	4	1	blei	supperative	beened	11	6
21340	21340	9	1	freakshow	delated	samics	7	6
21341	21341	8	2	landlord	marike	mover	6	5
21342	21342	5	1	glubb	barbing	mores	7	5
21343	21343	7	3	pittman	partinue	convents	8	8
21344	21344	8	1	fiorello	butled	competical	6	10
21345	21345	9	1	laguardia	radials	deports	7	7
21346	21346	4	1	suny	supersell	rel	9	3
21347	21347	7	2	tammany	septles	stopt	7	5
21348	21348	7	1	yitzhak	promection	explented	10	9
21349	21349	5	2	rabin	superley	wall	8	4
21350	21350	3	9	roy	cassar	thank	6	5
21351	21351	6	1	sommer	ores	satura	4	6
21352	21352	8	1	streched	proporate	crown	9	5
21353	21353	8	1	himachal	parcia	componed	6	8
21354	21354	6	3	khyber	degio	admetical	5	9
21355	21355	11	3	pakhtunkhwa	peatis	refrency	6	8
21356	21356	8	1	westwood	belechal	playing	8	7
21357	21357	8	1	macinnes	flowers	lard	7	4
21358	21358	5	2	erich	warriver	venication	8	10
21359	21359	8	1	eberhard	facturing	dorbic	9	6
21360	21360	8	1	zelewski	concless	air	8	3
21361	21361	3	1	iau	ralist	connector	6	9
21362	21362	14	1	interferometry	chardator	thore	9	5
21363	21363	12	3	structurally	whelk	gener	5	5
21364	21364	6	2	guilds	chomachia	cast	9	4
21365	21365	4	2	kelp	fond	carder	4	6
21366	21366	6	1	glinos	bubling	trick	7	5
21367	21367	7	1	wilburs	soulders	augustrate	8	10
21368	21368	4	1	fern	stanking	conzent	8	7
21369	21369	12	3	destinations	realiss	happ	7	4
21370	21370	8	2	alekhine	refus	artain	5	6
21371	21371	10	4	capablanca	coruse	arable	6	6
21372	21372	7	2	rematch	destroy	louds	7	5
21373	21373	6	2	garret	monators	corporios	8	9
21374	21374	7	1	shipley	thowne	sailled	6	7
21375	21375	8	3	clarkson	fropt	bariting	5	8
21376	21376	8	1	majorana	limate	convinced	6	9
21377	21377	8	3	fermions	extant	commonsicate	6	12
21378	21378	14	1	ettoremajorana	cheales	hores	7	5
21379	21379	10	1	depictions	missaur	truck	7	5
21380	21380	9	1	ponderous	batta	shere	5	5
21381	21381	8	1	destined	conferests	sepert	10	6
21382	21382	9	1	supervise	antes	disterts	5	8
21383	21383	10	2	evacuation	attarrical	extured	10	7
21384	21384	15	1	californication	resurcede	harber	9	6
21385	21385	6	2	jannie	autostal	closes	8	6
21386	21386	9	3	judiciary	samman	aster	6	5
21387	21387	5	7	sheet	craft	marking	5	7
21388	21388	6	2	zidane	contronside	partinals	11	9
21389	21389	6	2	acorns	mastages	founts	8	6
21390	21390	6	2	ponies	devote	desult	6	6
21391	21391	10	2	contingent	effering	tast	8	4
21392	21392	8	4	withdraw	polial	bill	6	4
21393	21393	7	2	minimal	centist	compator	7	8
21394	21394	3	3	reg	rebation	traver	8	6
21395	21395	7	2	parnell	anam	election	4	8
21396	21396	3	2	owe	pasting	contertined	7	11
21397	21397	9	2	numerical	leaken	patal	6	5
21398	21398	9	1	compilers	groved	police	6	6
21399	21399	6	3	waffle	bies	construction	4	12
21400	21400	9	1	cortlandt	sitter	contensive	6	10
21401	21401	8	1	relaunch	labished	sumperity	8	9
21402	21402	7	1	relapse	ratal	cassility	5	9
21403	21403	5	2	salad	intored	capitate	7	8
21404	21404	10	2	unreactive	surmar	boult	6	5
21405	21405	7	1	artsakh	belight	emports	7	7
21406	21406	7	1	allying	clane	master	5	6
21407	21407	5	5	aided	antralian	incluad	9	7
21408	21408	12	1	azerbaijanis	succiple	clases	8	6
21409	21409	8	1	richilde	depensive	supan	9	5
21410	21410	8	3	countess	parchord	mositated	8	9
21411	21411	4	2	mons	airing	command	6	7
21412	21412	7	4	hainaut	suburber	lake	8	4
21413	21413	12	1	craintilleux	talins	ceuller	6	7
21414	21414	8	1	rochette	solds	seculate	5	8
21415	21415	9	4	awareness	entor	represent	5	9
21416	21416	9	3	intensity	folk	marry	4	5
21417	21417	11	1	estimations	cussic	saland	6	6
21418	21418	9	1	semesters	constide	hand	8	4
21419	21419	3	1	psn	explaced	tin	8	3
21420	21420	6	1	psvita	resignaldina	inversities	12	11
21421	21421	4	5	ruth	tourneth	reaction	8	8
21422	21422	8	1	cosgrove	patell	concer	6	6
21423	21423	9	1	rosenthal	sural	dever	5	5
21424	21424	5	1	gouna	lated	clork	5	5
21425	21425	8	1	hurghada	appheremon	engeral	10	7
21426	21426	6	3	obtain	prostinued	collect	10	7
21427	21427	4	1	dyet	manete	telation	6	8
21428	21428	7	3	archaea	perectration	many	12	4
21429	21429	10	1	backstreet	sumposter	thill	9	5
21430	21430	11	1	blackstreet	archestic	anches	9	6
21431	21431	8	3	ludacris	ressort	cames	7	5
21432	21432	7	1	britney	audes	ant	5	3
21433	21433	6	4	spears	isted	name	5	4
21434	21434	5	1	busta	sandley	discoversture	7	13
21435	21435	6	4	rhymes	canour	alda	6	4
21436	21436	7	5	garbage	accidental	thorations	10	10
21437	21437	5	1	blige	surbern	purn	7	4
21438	21438	12	1	encyclopedie	bronce	shart	6	5
21439	21439	6	1	muziek	rone	merance	4	7
21440	21440	8	1	elsevier	storabin	stuming	8	7
21441	21441	9	1	armenfilm	practor	gred	7	4
21442	21442	7	1	sonoran	elevated	dunath	8	6
21443	21443	8	1	phankham	fraitic	desong	7	6
21444	21444	9	1	viphavanh	auttrain	wances	8	6
21445	21445	12	2	accomplished	conviciated	consolved	11	9
21446	21446	7	1	caption	bullers	terration	7	9
21447	21447	6	3	yorker	mertral	involution	7	10
21448	21448	3	1	jut	neuth	active	5	6
21449	21449	6	3	canvas	anging	releating	6	9
21450	21450	6	1	nancys	reperts	fine	7	4
21451	21451	10	1	unstressed	massister	programmed	9	10
21452	21452	8	1	accented	monkey	allamo	6	6
21453	21453	10	2	syncopated	biston	subservator	6	11
21454	21454	5	1	brill	purched	garge	7	5
21455	21455	10	4	publishers	induary	beaken	7	6
21456	21456	7	1	turnout	possul	consects	6	8
21457	21457	7	1	adivasi	aley	shows	4	5
21458	21458	7	2	wayanad	gatina	south	6	5
21459	21459	8	11	symphony	melt	match	4	5
21460	21460	7	1	oxfords	decome	proved	6	6
21461	21461	12	1	disciplinary	beakus	stand	6	5
21462	21462	3	1	ppe	crampic	conservation	7	12
21463	21463	6	2	blamed	renects	sturded	7	7
21464	21464	6	1	pammal	londer	tey	6	3
21465	21465	9	1	sambandam	marchelt	wall	8	4
21466	21466	6	2	edible	barchet	strition	7	8
21467	21467	7	1	waffles	perseance	graned	9	6
21468	21468	8	1	hargrove	canally	sundrance	7	9
21469	21469	6	1	canini	mini	seathed	4	7
21470	21470	4	3	kota	dessedge	revious	8	7
21471	21471	8	1	kinabalu	clared	thest	6	5
21472	21472	9	1	algeciras	subsear	pant	7	4
21473	21473	8	1	meqabyan	furch	explosition	5	11
21474	21474	4	1	rmei	cocnitions	remurged	10	8
21475	21475	9	1	magalhaes	essuation	tourcal	9	7
21476	21476	4	1	isla	comportate	stands	10	6
21477	21477	8	2	juventud	minist	violus	6	6
21478	21478	5	7	sends	severted	marchall	8	8
21479	21479	10	1	feldberger	fireed	hampics	6	7
21480	21480	14	1	seenlandschaft	edicate	harts	7	5
21481	21481	8	1	urlacher	trazs	descrict	5	8
21482	21482	6	1	adeles	ballia	repattive	6	9
21483	21483	15	2	instrumentation	argue	disaps	5	6
21484	21484	6	2	nizams	mecks	magarian	5	8
21485	21485	6	1	kountz	contronson	hall	10	4
21486	21486	9	2	fulbright	tour	sotts	4	5
21487	21487	9	2	jasenovac	hertrains	came	9	4
21488	21488	6	1	yamano	resticles	colocalled	9	10
21489	21489	8	1	longview	mondate	beath	7	5
21490	21490	9	1	fortaleza	pule	pregual	4	7
21491	21491	9	1	absorbers	volcarions	polish	10	6
21492	21492	4	5	java	portum	destrict	6	8
21493	21493	5	4	armor	protrum	reach	7	5
21494	21494	6	2	chasse	louins	companson	6	9
21495	21495	5	2	xenas	copposing	rain	9	4
21496	21496	8	1	disprove	monstance	imparate	9	8
21497	21497	6	2	apache	cale	haritan	4	7
21498	21498	10	3	defendants	entroducated	prontion	12	8
21499	21499	6	2	thiago	security	mother	8	6
21500	21500	9	1	collonges	poyt	filling	4	7
21501	21501	6	2	courly	thrines	sared	7	5
21502	21502	4	4	gina	duncation	draming	9	7
21503	21503	8	2	raimondo	arabch	clones	6	6
21504	21504	10	3	progressed	harine	senember	6	8
21505	21505	11	1	implemented	screeen	short	7	5
